,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,AgeWhenSold,RenovatedAgeSold
55,20,3,100.0,-0.03424697014933379,1,0,0,3,0,4,0,12,2,2,0,2,6,5,1,1,6,10,1,272.0,3,4,1,4,4,3.0,1.0,224,6,-0.28855396047015863,0.8322857924456178,0.8378529446800982,1,2,1,4.0,0.6786901441849574,-0.7948908644380668,-0.1202005380086009,-0.17215428298353985,0,0,2,0,3,1,3,7,6,1,3,1,1964.0,2,2,0.48184064642035723,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,13.76627418984224,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,7,8,4,180500,44,44
56,160,1,24.0,-0.7886603687530256,1,2,3,3,0,4,0,21,2,2,3,5,8,5,1,1,8,8,1,456.0,2,4,2,3,4,3.0,2.0,325,6,-0.28855396047015863,-0.5572727446793085,-0.19928969898534152,1,0,1,4.0,-0.46464668858607816,0.9369550769726871,-0.1202005380086009,0.42539418867294854,1,0,2,1,3,1,2,7,6,0,0,1,1999.0,1,2,0.03283304047737994,5,5,2,0.1655950143720944,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,8,8,0,172500,10,9
57,60,3,89.0,0.1130289522872435,1,0,0,3,0,0,0,5,2,2,0,5,7,5,1,1,12,13,2,0.0,2,4,2,3,4,3.0,5.0,0,6,-0.28855396047015863,0.6625514434482733,-0.45002748097039286,1,0,1,4.0,-0.7828150832259818,1.1751984339921557,-0.1202005380086009,0.3892367970758998,0,0,2,1,3,1,2,7,6,0,0,1,2004.0,2,2,0.43039185823939113,5,5,2,-0.7519181992725829,0.352265700885397,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,8,8,4,196500,2,2
58,60,3,66.0,0.3171113019493577,1,0,1,1,0,1,0,22,2,2,0,5,10,5,3,1,12,13,1,1031.0,0,4,2,1,4,1.0,5.0,0,6,-0.28855396047015863,1.9072700027621323,0.8036614289548639,1,0,1,4.0,0.681276879100729,2.684836628952059,-0.1202005380086009,2.7204370447803528,0,0,3,1,3,1,2,10,6,1,3,3,2006.0,1,3,0.7858562129442481,5,5,2,0.7799299487254869,-0.7042419476205184,0.24617310213207702,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,10,6,5,438780,0,0
59,20,3,60.0,-0.33230538460431164,1,0,3,0,0,4,0,5,2,2,0,2,5,7,1,1,6,6,2,0.0,3,4,1,4,4,0.0,0.0,314,6,-0.28855396047015863,-0.9487933096998497,-0.6323822315049756,1,0,1,4.0,-0.9897538764877077,-0.7948908644380668,-0.1202005380086009,-1.3996025766728233,0,0,1,0,2,1,3,4,6,0,0,5,1973.0,3,1,-0.5658437674465899,5,5,2,0.81184345180878,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,3,0,-0.08765777630136591,1,8,4,124900,36,36
60,20,3,63.0,0.255996803523295,1,0,3,3,0,4,0,20,5,2,0,2,6,5,1,1,12,13,2,0.0,3,4,2,3,4,3.0,0.0,470,6,-0.28855396047015863,-0.7926377086222929,0.22924396477092804,1,0,1,4.0,-0.011968078326052735,-0.7948908644380668,-0.1202005380086009,-0.6802607859525921,1,0,1,1,3,1,2,5,6,0,0,5,2006.0,3,2,0.48184064642035723,5,5,2,-0.7519181992725829,0.050406372740849734,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,5,6,5,158000,2,2
61,75,4,60.0,-0.33230538460431164,1,0,3,3,0,4,0,9,2,2,0,4,5,7,1,1,8,8,2,0.0,3,4,0,4,1,3.0,5.0,0,6,-0.28855396047015863,-0.08427969214004212,-1.202240826925547,1,4,0,4.0,-1.5045141247262508,0.419233935757303,-0.1202005380086009,-0.7697027546400282,0,0,1,0,3,1,1,6,6,0,0,5,1935.0,3,1,-0.8651821714085747,5,5,0,-0.7519181992725829,-0.7042419476205184,1.9968519392547188,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,3,8,4,101000,87,11
62,120,3,44.0,-0.4082476629763699,1,0,0,3,0,4,0,16,2,2,4,2,8,5,1,1,12,13,3,178.0,2,4,2,3,2,2.0,2.0,4,6,-0.28855396047015863,1.7624300249510652,0.7124840536875725,1,0,1,4.0,0.5364197238175209,-0.7948908644380668,-0.1202005380086009,-0.2768204165539439,0,0,2,0,2,1,2,6,6,1,3,1,2006.0,2,2,0.051541690725004,5,5,2,0.2054868932262108,0.03531340633362237,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,10,8,4,202500,1,1
63,70,4,50.0,-0.021723507357107832,1,0,0,0,0,4,0,17,6,1,0,5,7,6,1,1,11,12,2,0.0,3,4,0,4,4,3.0,5.0,0,6,-0.28855396047015863,0.019824041911662458,-1.097386845368162,1,2,1,4.0,-0.6741722167635757,1.0560767554824215,-0.1202005380086009,0.37020659097219005,0,0,2,0,3,1,3,9,6,0,0,5,1990.0,3,2,0.03283304047737994,5,5,2,-0.6561776900227035,-0.5382193171410175,0.68793318252751,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,1,0,-0.08765777630136591,4,8,4,140000,89,60
65,60,3,76.0,-0.09275658831461348,1,0,3,3,0,4,0,16,2,2,0,5,8,5,1,1,12,13,1,344.0,2,4,2,1,4,0.0,5.0,0,6,-0.28855396047015863,1.3030157203315862,0.19505244904569377,1,0,1,4.0,-0.05076910206262634,2.2518751435993707,-0.1202005380086009,1.8222113166852494,0,0,2,1,4,1,2,9,6,1,3,3,2004.0,2,3,1.772737513506417,5,5,2,0.7799299487254869,1.5747959798708135,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,10,8,4,317000,3,2
67,20,3,72.0,0.01484500399619197,1,0,0,3,0,4,0,5,2,2,0,2,7,5,1,1,12,13,1,167.0,2,4,2,3,4,0.0,2.0,500,6,-0.28855396047015863,-0.28796091093685544,0.9016771073672022,1,0,1,4.0,0.8183738296366224,-0.7948908644380668,-0.1202005380086009,-0.06939117002350684,1,0,2,0,3,1,2,7,6,0,0,1,2003.0,2,2,0.397651720306049,5,5,2,0.39696791172596946,-0.26654592181092496,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,6,8,4,226000,4,4
68,30,4,47.0,-0.5919919090639091,1,0,3,3,0,0,0,17,0,2,0,2,4,6,1,1,8,8,2,0.0,3,2,1,4,4,3.0,5.0,0,6,-0.28855396047015863,0.40681835762560775,-0.7076035661004911,1,4,1,4.0,-1.0751161287081696,-0.7948908644380668,-0.1202005380086009,-1.4624022568150659,0,0,1,0,2,1,3,4,6,0,0,1,1945.0,3,1,-1.1832292256181836,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,6,8,4,80000,65,60
69,50,3,81.0,0.5085700011169082,1,0,3,3,0,0,0,4,2,2,0,0,7,4,1,1,3,0,2,0.0,2,4,1,4,4,3.0,1.0,294,6,-0.28855396047015863,0.30271462357390316,0.5620413844965417,2,4,1,4.0,0.36569521937659705,1.4569670196978737,-0.1202005380086009,1.468249483156247,0,0,2,0,3,1,3,7,6,1,5,1,1953.0,1,2,0.9074624395538045,5,5,2,-0.7519181992725829,-0.38728965306874386,1.5060074054820156,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,7,8,4,225000,53,53
70,20,3,95.0,0.3140054831768857,1,0,0,3,0,4,0,12,2,2,0,2,7,6,1,1,9,10,1,1115.0,3,2,1,3,4,1.0,0.0,631,6,-0.28855396047015863,-0.5074840023067542,2.656841581262561,1,0,1,4.0,2.7429046069706735,-0.7948908644380668,-0.1202005380086009,1.346456164092504,1,0,2,0,3,1,3,8,6,2,3,1,1973.0,1,2,0.20121089270599643,5,5,2,1.6415945319744014,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,2,8,4,244000,34,34
71,20,3,69.0,-0.2923304913715264,1,0,3,3,0,0,0,11,2,2,0,2,4,6,1,1,6,10,2,0.0,3,4,1,4,4,3.0,0.0,272,6,-0.28855396047015863,-0.6500608554645234,-0.4842189966956271,1,4,1,4.0,-0.8216161069625554,-0.7948908644380668,-0.1202005380086009,-1.2759062369987095,1,0,1,0,2,1,3,4,6,0,0,5,1987.0,3,2,-0.5284264669513417,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,6,8,4,129500,25,1
72,60,3,74.0,-0.037653352028819254,1,0,0,3,0,0,0,8,2,2,0,5,7,5,1,1,12,13,1,40.0,3,4,2,3,4,3.0,5.0,0,6,-0.28855396047015863,0.5991839531559314,-0.5138516436574968,1,2,1,4.0,-0.7181467103316924,1.1133467932274863,-0.1202005380086009,0.38543075585515785,0,0,2,1,3,1,3,7,6,1,5,1,1998.0,1,2,-0.2150565753036388,5,5,2,-0.7519181992725829,0.7144968946588538,-0.35920182285425706,-0.11629943710230206,4.948920958780385,-0.06866821893757184,0,0,0,-0.08765777630136591,12,8,4,185000,11,11
73,20,3,85.0,-0.0317422775908886,1,0,3,3,0,4,0,12,2,2,0,2,5,7,1,1,13,14,1,104.0,3,4,1,4,4,3.0,0.0,120,1,1.955443261325672,-0.36943339845558076,0.06512468928980353,1,2,1,4.0,-0.19821299226160605,-0.7948908644380668,-0.1202005380086009,-0.8172782698993029,1,0,1,0,3,1,3,6,6,0,0,1,1989.0,3,2,0.07960466609644008,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,2,0,-0.08765777630136591,5,8,4,144900,56,7
74,50,4,60.0,-0.4735700449006205,1,0,3,3,0,0,0,17,2,2,0,5,3,6,2,1,12,13,2,0.0,2,2,1,2,4,3.0,5.0,0,6,-0.28855396047015863,0.6172889503823148,-0.49561616860403856,1,2,0,4.0,-0.8345497815414133,0.9575722905609104,-0.1202005380086009,0.1703894268832369,0,0,2,0,3,2,3,8,6,0,0,5,1915.0,3,1,-0.43956037827512745,5,5,2,-0.7519181992725829,-0.7042419476205184,2.9458180378819456,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,5,8,4,107400,95,60
75,180,4,21.0,-0.8937572685053858,1,0,3,3,0,4,0,10,2,2,3,7,4,5,1,1,5,5,2,0.0,3,4,1,3,4,1.0,2.0,211,6,-0.28855396047015863,-1.2837357583879427,-1.3572423648799423,1,4,1,4.0,-1.6467845450936873,0.2634594330907273,-0.1202005380086009,-1.0037742897156592,1,0,1,0,2,1,3,5,6,0,0,3,1973.0,3,1,-0.8230877083514206,5,5,2,0.2054868932262108,0.8201476595094453,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,2,0,-0.08765777630136591,11,8,4,91000,36,36
77,50,4,50.0,-0.1885360317495576,1,0,3,3,0,4,0,3,2,2,0,0,5,5,1,1,13,14,2,0.0,3,4,1,4,4,3.0,1.0,130,3,-0.03439957899604521,-0.6161139856650546,-0.8785611447266625,1,4,1,4.0,-0.2344272810824081,-0.3069501428501163,-0.1202005380086009,-0.4385771684354774,1,0,1,0,2,1,3,6,2,0,0,5,1948.0,3,1,-1.0896859743800633,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,3,0,-0.08765777630136591,1,8,4,127000,60,7
79,50,4,60.0,-0.007697229029814758,1,1,3,3,0,0,0,17,2,2,0,5,5,6,1,1,13,14,2,0.0,3,4,2,4,4,3.0,5.0,0,6,-0.28855396047015863,-0.28796091093685544,-1.4073899212769525,1,2,1,4.0,-1.2432538982333219,0.46046836293374954,-0.1202005380086009,-0.5432433020058814,0,0,1,1,2,1,3,5,6,0,0,5,1966.0,3,2,-0.1542534619988606,5,5,2,-0.1615183922316601,-0.7042419476205184,1.735068187909277,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,3,0,-0.08765777630136591,5,8,4,110000,99,28
80,60,3,100.0,0.2487832889549729,1,0,3,3,0,0,0,12,2,2,0,5,6,6,1,1,12,13,1,576.0,3,2,1,3,4,3.0,4.0,204,6,-0.28855396047015863,-0.269855913710472,-0.3679678432298306,1,4,1,4.0,0.05011355965246504,1.4042785849724144,-0.1202005380086009,1.1923114946524542,0,0,2,1,4,1,2,8,6,1,3,1,1968.0,1,1,0.16847075477265433,5,5,2,-0.7519181992725829,0.38245163369985175,-0.35920182285425706,-0.11629943710230206,4.249462423931873,-0.06866821893757184,0,0,0,-0.08765777630136591,6,8,4,193500,41,41
81,120,4,32.0,-0.6028121809163923,1,0,3,3,0,2,0,11,2,2,4,2,6,5,3,1,12,13,1,443.0,3,2,2,1,2,3.0,2.0,554,6,-0.28855396047015863,-1.2022632708692174,0.4093192809238286,1,0,1,4.0,0.45105747159705906,-0.7948908644380668,-0.1202005380086009,-0.3396200966961863,1,0,2,0,2,1,3,5,6,0,0,1,1998.0,1,2,-0.3179541516655711,5,5,2,-0.7519181992725829,2.299258367417727,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,3,8,4,153500,8,8
82,20,3,78.0,-0.031141151376861756,1,0,3,3,0,4,0,21,2,2,0,2,8,5,1,1,12,13,3,468.0,3,4,2,3,4,3.0,2.0,8,6,-0.28855396047015863,2.1788449611578833,1.1524148893522537,1,0,1,4.0,1.0356595625614349,-0.7948908644380668,-0.1202005380086009,0.09046256124765567,0,0,2,0,3,1,2,6,6,1,3,1,2007.0,2,3,1.3330842326872518,5,5,2,0.39696791172596946,0.7899617266949907,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,10,8,4,245000,1,1
83,20,3,80.0,-0.16278779224874101,1,0,0,3,0,4,0,12,2,2,0,2,5,5,1,1,8,8,0,66.0,3,4,1,4,4,3.0,5.0,0,6,-0.28855396047015863,1.126491997374348,0.017256567274475547,1,2,1,4.0,-0.25253442549280913,-0.7948908644380668,-0.1202005380086009,-0.8572417027170935,0,0,1,1,3,1,3,6,6,0,0,5,1974.0,3,2,-0.05603304819883432,5,5,2,-0.1615183922316601,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,7,0,4,126500,47,47
85,60,3,121.0,0.5552574704063267,1,0,3,3,0,0,0,15,2,2,0,5,8,5,3,1,6,6,1,284.0,2,4,1,3,4,3.0,5.0,0,6,-0.28855396047015863,1.6311687950597855,0.5255704343896251,1,0,1,4.0,0.35793501462928234,1.7616436205016177,-0.1202005380086009,1.7156421625044747,0,0,2,1,4,1,2,9,6,1,5,1,1991.0,3,2,-0.0513558856369283,5,5,2,0.26133552362197376,0.5333812977721255,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,4,8,4,260000,15,14
86,60,3,122.0,0.13967888110910034,1,0,1,3,0,4,0,8,2,2,0,5,6,5,1,1,12,13,2,0.0,2,4,2,3,4,0.0,5.0,0,6,-0.28855396047015863,0.2642415044678384,-0.851207932146475,1,0,1,4.0,-1.2380804284017788,1.2118512581489973,-0.1202005380086009,0.08475349941654271,0,0,2,1,3,1,2,6,6,1,3,3,2005.0,1,2,-0.3413399644751012,5,5,2,0.04591937780974518,-0.13070922414587863,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,3,8,4,174000,4,4
87,160,1,40.0,-0.6578152294998487,1,2,3,3,0,0,0,21,2,2,4,5,6,5,1,1,12,13,3,76.0,2,4,2,3,4,0.0,5.0,0,6,-0.28855396047015863,0.10129652943038779,-1.0153272076275996,1,0,1,4.0,-1.424325342337332,0.607079659561115,-0.1202005380086009,-0.5546614256681073,0,0,2,1,2,1,2,4,6,0,0,5,2009.0,2,2,0.2573368434488686,5,5,2,-0.7519181992725829,2.8275121916706847,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,6,6,5,164500,0,0
91,20,3,85.0,-0.20206137156516163,1,0,3,3,0,4,0,12,2,2,0,2,5,3,3,1,6,6,0,203.0,3,4,1,4,4,3.0,4.0,292,6,-0.28855396047015863,0.15334839645624007,0.404760412160464,1,4,1,4.0,0.18721051018835844,-0.7948908644380668,-0.1202005380086009,-0.5337281989540266,0,0,1,0,2,1,3,6,6,0,0,1,1961.0,3,2,0.03283304047737994,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,2,0,-0.08765777630136591,12,8,0,98600,45,45
92,30,3,80.0,0.28485086179658364,1,1,0,1,0,4,0,6,2,2,0,2,5,7,1,1,13,14,2,0.0,3,2,0,3,4,3.0,0.0,364,6,-0.28855396047015863,-0.9148464399003808,-0.41355653086347627,1,0,1,4.0,-0.5137946519857381,-0.7948908644380668,-0.1202005380086009,-1.0494467843645625,1,0,1,0,2,1,3,5,6,0,0,5,1921.0,3,2,-0.19167076249410872,5,5,2,-0.7519181992725829,-0.7042419476205184,0.3607034933457078,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,8,8,4,163500,88,3
93,190,0,60.0,-0.33230538460431164,1,0,3,3,0,0,0,17,2,2,1,4,6,6,3,1,8,8,2,0.0,3,4,0,4,1,2.0,4.0,510,6,-0.28855396047015863,-0.9035308166338912,0.35689229014513607,2,0,0,4.0,0.25187888308264783,1.566925492168398,-0.1202005380086009,1.4758615655977307,0,1,2,0,4,2,3,9,6,1,3,5,1900.0,3,2,0.15443926708693628,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,1.5054327872184772,-0.06866821893757184,0,0,0,-0.08765777630136591,11,8,4,133900,97,9
94,60,3,69.0,-0.11820426470841662,1,0,0,3,0,4,0,5,2,2,0,5,6,5,1,1,12,13,2,0.0,3,2,2,3,4,3.0,2.0,324,6,-0.28855396047015863,-0.8854258194075078,-0.5320871187109552,1,0,1,4.0,-0.666412012016261,1.2233052656980101,-0.1202005380086009,0.5148361573603847,1,0,2,1,3,1,2,7,6,0,0,1,1997.0,2,2,0.9869742031062068,5,5,2,-0.7519181992725829,1.7408186103503147,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,5,8,4,204750,10,10
96,20,3,78.0,-0.02533026464126891,1,0,0,3,0,4,0,5,2,2,0,2,7,5,1,1,12,13,1,183.0,2,4,2,3,4,0.0,0.0,543,6,-0.28855396047015863,-0.3196446560830264,1.2094007488943106,1,0,1,4.0,1.1003279354557243,-0.7948908644380668,-0.1202005380086009,0.13803807650693023,0,0,2,0,3,1,2,6,6,0,0,1,1999.0,2,2,-0.004584260017868164,5,5,2,0.5086651725174953,-0.26654592181092496,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,8,8,4,214000,7,7
97,20,3,73.0,0.04049305579467073,1,0,3,1,0,4,0,7,2,2,0,2,4,5,3,1,6,6,1,48.0,3,4,1,4,4,3.0,4.0,242,6,-0.28855396047015863,-0.28796091093685544,-0.2220840428021644,1,4,1,1.0,-0.5241415916488245,-0.7948908644380668,-0.1202005380086009,-1.0570588668060465,1,0,1,0,3,1,3,6,6,0,0,1,1965.0,1,1,-0.19167076249410872,5,5,1,0.2054868932262108,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,5,8,4,94750,42,42
98,30,3,85.0,0.010837495902679663,1,0,3,3,0,0,0,7,2,2,0,2,5,5,1,1,13,14,2,0.0,3,4,0,4,4,3.0,0.0,26,6,-0.28855396047015863,-0.4916421297336688,-1.3663601024066714,1,1,0,4.0,-0.8474834561202712,-0.7948908644380668,-0.1202005380086009,-1.2949364431024193,0,0,1,0,2,1,3,5,6,0,0,2,1920.0,3,1,-0.5003634915799057,2,5,2,-0.7519181992725829,-0.7042419476205184,0.9006324804956815,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,3,0.7185938594437076,5,0,0,83000,90,60
101,60,3,77.0,-0.13132885371466943,1,0,3,3,0,4,0,20,2,2,0,5,6,5,1,1,6,6,1,336.0,2,4,1,3,4,3.0,5.0,0,6,-0.28855396047015863,0.3932396097058202,-0.7212801723905848,1,4,1,4.0,-0.4801670980807076,0.9346642754628846,-0.1202005380086009,0.4120730444003516,0,0,2,1,3,1,2,7,6,1,5,1,1985.0,1,2,0.014124390229755892,5,5,2,0.7799299487254869,-0.009965492888059719,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,6,8,4,178000,25,25
103,20,3,94.0,-0.011504361718651449,1,0,0,3,0,0,0,5,2,2,0,2,7,5,1,1,12,13,2,0.0,3,4,2,3,4,3.0,5.0,0,6,-0.28855396047015863,1.490855066555314,0.38424550272532343,1,0,1,4.0,0.16392989594641427,-0.7948908644380668,-0.1202005380086009,-0.5508553844473654,0,0,2,0,3,1,2,6,6,0,0,1,2009.0,2,3,1.2488953065729433,5,5,2,-0.7519181992725829,-0.16089515696033335,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,5,8,4,198900,1,1
105,60,1,75.0,-0.11439713201957993,1,0,3,3,0,4,0,21,2,2,0,5,8,5,3,1,12,13,1,768.0,2,4,2,1,4,3.0,5.0,0,6,-0.28855396047015863,1.0993345015347729,-0.010096645305711872,1,0,1,4.0,-0.283575244482068,1.35617175326656,-0.1202005380086009,0.906858403096807,0,0,2,1,3,1,2,9,6,1,3,1,2003.0,2,2,0.8185963508775902,5,5,2,0.36505440864267635,-0.025058459295287085,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,8,8,4,250000,5,4
106,30,4,60.0,0.028370343811796005,1,1,3,3,0,4,0,17,2,2,0,2,4,7,4,1,12,13,2,0.0,3,4,0,2,4,3.0,5.0,0,6,-0.28855396047015863,0.16692714437602763,-0.9492236105588132,1,2,1,4.0,-0.29909565397669746,-0.7948908644380668,-0.1202005380086009,-0.8914960737037712,0,0,1,0,2,1,3,6,6,0,0,5,1954.0,3,1,-0.9353396098371649,2,2,0,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,3,0.8193753139118417,8,8,4,100000,122,12
107,20,4,50.0,-0.45253062740968086,1,0,3,3,0,4,0,17,2,2,0,2,5,5,1,1,12,13,2,0.0,3,4,1,4,4,3.0,0.0,25,1,0.7590580021914309,-0.11596343728621308,-0.6118673220698351,1,0,1,4.0,-0.9664732622457636,-0.7948908644380668,-0.1202005380086009,-1.3824753911794845,0,0,1,0,2,1,3,5,6,0,0,5,1948.0,3,1,-1.042914348761003,5,5,2,-0.7519181992725829,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,4,8,5,115000,60,58
109,20,3,105.0,0.12364884873505111,1,0,0,3,0,4,0,14,2,2,0,2,6,6,3,1,9,10,1,480.0,3,4,1,3,4,3.0,1.0,360,6,-0.28855396047015863,1.2939632217183945,1.7929359506049756,1,0,1,4.0,1.762532073893247,-0.7948908644380668,-0.1202005380086009,0.6252113527619017,0,0,2,0,3,1,3,7,6,1,5,1,1977.0,2,2,0.3415257695631768,5,5,2,-0.7519181992725829,1.1370999540612199,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,3,0,-0.08765777630136591,1,0,4,190000,33,33
110,50,3,75.0,-0.09936897666890879,1,0,3,3,0,4,0,7,2,2,0,0,6,4,1,1,13,14,2,0.0,3,4,1,4,1,3.0,4.0,202,6,-0.28855396047015863,-0.03901719907408361,-0.1445832738249667,1,2,1,4.0,0.13806254678869856,0.6689313003257847,-0.1202005380086009,0.6461445794759825,0,0,2,0,4,1,3,7,6,0,0,1,1954.0,3,1,-0.6921271566180521,5,5,2,0.7001461910172542,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,10,8,4,136900,52,34
112,60,3,77.0,-0.0552863876402734,1,0,3,3,0,4,0,5,2,2,0,5,7,5,1,1,12,13,3,220.0,2,4,2,1,4,0.0,2.0,485,6,-0.28855396047015863,-0.6500608554645234,0.47086400922925026,1,0,1,4.0,0.30878705122962247,2.4443024704227874,-0.1202005380086009,2.2465849127979785,1,0,2,1,4,1,0,10,6,1,3,3,2007.0,1,3,1.4921077597920562,5,5,2,0.2054868932262108,2.0728638713093166,-0.35920182285425706,-0.11629943710230206,2.742936348873538,-0.06866821893757184,0,0,0,-0.08765777630136591,10,6,5,383970,0,0
114,70,3,61.0,-0.326394310166381,1,0,0,3,0,4,1,6,2,2,0,5,6,8,2,1,13,14,2,0.0,3,4,1,4,4,3.0,0.0,395,4,0.6412791424839149,-1.0483707944449585,-0.067082504847769,1,0,1,4.0,0.7071442282584448,1.2301776702274179,-0.1202005380086009,1.5310491632984893,1,0,2,1,3,1,2,9,6,1,5,5,1945.0,3,1,-1.370315728094424,5,5,2,1.035237973391832,-0.7042419476205184,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,3,0,-0.08765777630136591,7,8,4,259500,62,5
115,160,1,34.0,-0.730050562885408,1,2,3,3,0,0,0,21,2,2,4,5,6,5,1,1,8,8,1,1129.0,3,4,2,3,4,3.0,2.0,183,6,-0.28855396047015863,-0.5821671158655857,-0.7486333849707723,1,2,1,4.0,-1.121677357192058,0.8751034362080174,-0.1202005380086009,-0.10935460284129746,0,0,2,1,2,1,3,5,6,1,2,5,1999.0,3,2,-0.1542534619988606,5,5,2,-0.7519181992725829,-0.22126702258924283,-0.35920182285425706,-0.11629943710230206,-0.27011580124313217,-0.06866821893757184,0,0,0,-0.08765777630136591,6,8,4,176000,8,8
